HeroID,Class,Lane,Item1,Item2,Item3,Item4,Item5,Item6,TrueScore,NoisyScore,CombatPower
H001,Warrior,Mid,I107,I009,I082,I027,I109,,85.11,84.67,84.67
H001,Warrior,Mid,I035,I106,I037,I083,I021,,110.27,109.34,109.34
H001,Warrior,Mid,I088,I077,I031,I052,I015,,103.31,103.67,103.67
H001,Warrior,Mid,I025,I004,I032,I103,,,95.3,100.84,100.84
H001,Warrior,Mid,I060,I063,I072,I056,I055,,121.43,115.8,115.8
H001,Warrior,Mid,I005,I026,I021,I035,I018,I004,96.88,98.03,98.03
H001,Warrior,Mid,I102,I103,I036,I085,I071,,98.32,103.11,103.11
H001,Warrior,Mid,I083,I006,I093,I063,,,97.24,99.67,99.67
H001,Warrior,Mid,I008,I011,I041,I078,,,143.78,145.14,145.14
H001,Warrior,Mid,I009,I053,I047,I086,I085,,90.45,94.97,94.97
H001,Warrior,Mid,I051,I108,I093,I018,,,90.8,78.52,78.52
H001,Warrior,Mid,I015,I074,I095,I065,,,126.66,130.95,130.95
H001,Warrior,Mid,I067,I086,I107,I075,,,117.38,113.54,113.54
H001,Warrior,Mid,I033,I064,I012,I031,I077,I016,137.97,125.34,125.34
H001,Warrior,Mid,I043,I107,I075,I095,I050,,93.72,96.11,96.11
H001,Warrior,Mid,I096,I031,I055,I028,I019,I014,99.98,106.85,106.85
H001,Warrior,Mid,I028,I036,I057,I053,,,87.81,87.21,87.21
H001,Warrior,Mid,I076,I008,I063,I069,I048,,132.17,138.47,138.47
H001,Warrior,Mid,I015,I041,I070,I055,I061,I088,134.69,145.54,145.54
H001,Warrior,Mid,I036,I101,I019,I047,,,76.97,82.03,82.03
H001,Warrior,Mid,I092,I048,I106,I040,I003,,91.71,99.23,99.23
H001,Warrior,Mid,I078,I005,I108,I095,I085,I103,148.25,153.75,153.75
H001,Warrior,Mid,I089,I101,I086,I031,,,72.74,73.01,73.01
H001,Warrior,Mid,I071,I050,I040,I082,I090,,101.96,93.79,93.79
H001,Warrior,Mid,I104,I088,I016,I069,I031,,112.73,111.34,111.34
H001,Warrior,Mid,I050,I002,I051,I033,I039,,70.84,67.85,67.85
H001,Warrior,Mid,I106,I097,I031,I039,,,88.44,98.05,98.05
H001,Warrior,Mid,I021,I057,I081,I041,,,92.36,91.55,91.55
H001,Warrior,Mid,I053,I102,I005,I036,I011,I106,110.37,111.05,111.05
H001,Warrior,Mid,I061,I095,I053,I108,I043,,93.0,95.56,95.56
H001,Warrior,Mid,I055,I105,I013,I106,I021,I090,115.41,115.66,115.66
H001,Warrior,Mid,I065,I009,I046,I054,I078,,159.5,173.02,173.02
H001,Warrior,Mid,I105,I071,I095,I042,I059,I089,98.14,95.08,95.08
H001,Warrior,Mid,I098,I007,I083,I024,,,80.63,81.42,81.42
H001,Warrior,Mid,I057,I102,I083,I018,I001,I052,100.74,97.0,97.0
H001,Warrior,Mid,I081,I040,I041,I074,,,106.66,99.62,99.62
H001,Warrior,Mid,I015,I021,I032,I067,,,113.16,109.7,109.7
H001,Warrior,Mid,I099,I107,I084,I098,I017,I109,85.21,85.05,85.05
H001,Warrior,Mid,I088,I053,I102,I041,I058,I062,116.62,114.11,114.11
H001,Warrior,Mid,I018,I034,I023,I088,I076,I106,136.18,131.46,131.46
H001,Warrior,Mid,I103,I037,I026,I011,I054,,70.85,65.87,65.87
H001,Warrior,Mid,I024,I051,I049,I107,I074,,91.06,90.68,90.68
H001,Warrior,Mid,I003,I072,I083,I079,,,133.48,123.44,123.44
H001,Warrior,Mid,I030,I012,I060,I026,I034,I090,92.14,95.64,95.64
H001,Warrior,Mid,I007,I052,I080,I055,,,92.63,93.02,93.02
H001,Warrior,Mid,I034,I020,I012,I048,I022,I073,132.83,123.15,123.15
H001,Warrior,Mid,I002,I092,I068,I056,,,88.33,86.96,86.96
H001,Warrior,Mid,I106,I087,I064,I016,I029,,133.58,128.55,128.55
H001,Warrior,Mid,I027,I025,I105,I101,I035,I037,100.31,101.92,101.92
H001,Warrior,Mid,I064,I049,I017,I056,I027,I077,134.16,143.16,143.16
H001,Warrior,Mid,I106,I037,I094,I087,,,91.94,83.32,83.32
H001,Warrior,Mid,I054,I024,I053,I102,,,76.18,76.62,76.62
H001,Warrior,Mid,I004,I038,I034,I031,,,67.92,67.38,67.38
H001,Warrior,Mid,I058,I032,I048,I075,I088,I083,117.62,121.57,121.57
H001,Warrior,Mid,I011,I002,I061,I018,I042,,93.44,94.43,94.43
H001,Warrior,Mid,I051,I088,I028,I092,I050,I091,86.0,82.76,82.76
H001,Warrior,Mid,I095,I077,I033,I010,I013,,98.77,97.19,97.19
H001,Warrior,Mid,I008,I007,I043,I031,I061,I046,80.61,77.4,77.4
H001,Warrior,Mid,I086,I103,I077,I091,I096,I104,95.59,100.74,100.74
H001,Warrior,Mid,I001,I033,I065,I080,,,115.41,115.53,115.53
H001,Warrior,Mid,I039,I051,I086,I048,I017,,83.97,91.96,91.96
H001,Warrior,Mid,I006,I075,I023,I034,I022,I065,151.22,150.76,150.76
H001,Warrior,Mid,I044,I060,I017,I012,I041,,113.41,109.39,109.39
H001,Warrior,Mid,I068,I056,I019,I034,I015,I041,124.93,115.47,115.47
H001,Warrior,Mid,I017,I064,I107,I036,,,102.33,93.1,93.1
H001,Warrior,Mid,I047,I056,I037,I034,I079,I107,115.92,106.74,106.74
H001,Warrior,Mid,I067,I041,I056,I022,I095,,129.06,130.78,130.78
H001,Warrior,Mid,I098,I020,I072,I085,I082,,114.15,117.05,117.05
H001,Warrior,Mid,I007,I025,I020,I030,I024,,113.31,104.35,104.35
H001,Warrior,Mid,I061,I034,I021,I091,,,84.08,87.84,87.84
H001,Warrior,Mid,I056,I015,I064,I006,I057,,128.89,125.78,125.78
H001,Warrior,Mid,I091,I072,I063,I059,I064,,128.38,129.32,129.32
H001,Warrior,Mid,I109,I093,I019,I016,,,93.0,100.49,100.49
H001,Warrior,Mid,I012,I027,I037,I024,I107,,76.12,79.54,79.54
H001,Warrior,Mid,I096,I066,I106,I035,,,108.07,106.61,106.61
H001,Warrior,Mid,I085,I075,I028,I001,I068,I099,123.55,118.04,118.04
H001,Warrior,Mid,I024,I054,I010,I032,I099,I064,92.41,82.46,82.46
H001,Warrior,Mid,I013,I043,I004,I037,I088,I016,97.09,93.6,93.6
H001,Warrior,Mid,I048,I076,I014,I108,I042,,117.51,116.27,116.27
H001,Warrior,Mid,I004,I011,I059,I107,,,79.17,75.26,75.26
H001,Warrior,Mid,I085,I062,I059,I081,I035,I077,110.45,109.73,109.73
H001,Warrior,Mid,I001,I043,I006,I084,I080,I058,127.69,128.18,128.18
H001,Warrior,Mid,I094,I103,I073,I017,I028,,115.56,114.26,114.26
H001,Warrior,Mid,I103,I083,I037,I042,,,79.96,77.36,77.36
H001,Warrior,Mid,I096,I010,I071,I078,,,145.54,146.77,146.77
H001,Warrior,Mid,I012,I052,I033,I023,I031,,88.42,90.37,90.37
H001,Warrior,Mid,I012,I003,I027,I021,I050,,87.87,83.08,83.08
H001,Warrior,Mid,I037,I083,I097,I084,I020,,98.16,105.08,105.08
H001,Warrior,Mid,I039,I063,I103,I056,,,86.91,86.48,86.48
H001,Warrior,Mid,I104,I040,I088,I078,I017,I046,139.94,140.07,140.07
H001,Warrior,Mid,I013,I107,I048,I066,I026,I063,111.55,115.5,115.5
H001,Warrior,Mid,I050,I061,I035,I073,I077,,123.84,125.29,125.29
H001,Warrior,Mid,I012,I097,I055,I104,I048,,78.75,82.5,82.5
H001,Warrior,Mid,I024,I056,I081,I055,I012,I006,100.31,101.75,101.75
H001,Warrior,Mid,I044,I060,I087,I029,I083,I088,100.99,97.9,97.9
H001,Warrior,Mid,I020,I064,I068,I081,I083,I011,139.35,141.87,141.87
H001,Warrior,Mid,I060,I056,I011,I103,I062,,105.86,99.81,99.81
H001,Warrior,Mid,I020,I017,I088,I039,I108,,100.66,101.2,101.2
H001,Warrior,Mid,I067,I055,I038,I073,,,116.06,115.86,115.86
H001,Warrior,Mid,I071,I010,I006,I066,,,118.54,117.31,117.31
H001,Warrior,Mid,I066,I055,I053,I013,,,104.24,103.57,103.57
H001,Warrior,Mid,I085,I093,I073,I105,I033,,100.33,90.89,90.89
H001,Warrior,Mid,I033,I075,I011,I099,I065,,119.09,115.83,115.83
H001,Warrior,Mid,I015,I095,I085,I060,,,98.81,99.26,99.26
H001,Warrior,Mid,I101,I024,I108,I051,,,79.72,80.36,80.36
H001,Warrior,Mid,I011,I054,I091,I039,,,72.38,68.66,68.66
H001,Warrior,Mid,I076,I093,I059,I097,I086,,104.02,110.6,110.6
H001,Warrior,Mid,I080,I104,I034,I044,I024,,93.34,89.3,89.3
H001,Warrior,Mid,I024,I011,I096,I078,,,130.86,137.2,137.2
H001,Warrior,Mid,I087,I014,I056,I069,I003,,120.88,123.46,123.46
H001,Warrior,Mid,I051,I015,I002,I022,,,94.5,91.45,91.45
H001,Warrior,Mid,I062,I059,I089,I052,I085,I096,89.27,97.19,97.19
H001,Warrior,Mid,I093,I063,I039,I080,I105,I079,135.95,127.83,127.83
H001,Warrior,Mid,I089,I087,I051,I103,I039,,74.34,77.75,77.75
H001,Warrior,Mid,I017,I018,I002,I025,,,114.16,119.87,119.87
H001,Warrior,Mid,I105,I003,I090,I025,,,99.88,96.53,96.53
H001,Warrior,Mid,I027,I062,I084,I019,,,88.31,94.45,94.45
H001,Warrior,Mid,I031,I056,I108,I081,I102,I069,127.72,126.13,126.13
H001,Warrior,Mid,I012,I039,I099,I060,,,90.65,91.96,91.96
H001,Warrior,Mid,I061,I055,I003,I015,,,84.94,86.05,86.05
H001,Warrior,Mid,I020,I095,I090,I057,,,82.25,81.7,81.7
H001,Warrior,Mid,I061,I003,I058,I075,I032,,110.98,115.48,115.48
H001,Warrior,Mid,I038,I073,I107,I051,,,95.84,99.65,99.65
H001,Warrior,Mid,I043,I002,I014,I081,,,79.16,72.24,72.24
H001,Warrior,Mid,I056,I054,I109,I064,I095,I075,129.94,138.42,138.42
H001,Warrior,Mid,I094,I071,I038,I005,I063,I052,104.77,96.07,96.07
H001,Warrior,Mid,I066,I076,I093,I079,I087,,154.87,162.87,162.87
H001,Warrior,Mid,I030,I092,I008,I068,I003,,76.72,81.04,81.04
H001,Warrior,Mid,I074,I041,I071,I009,I035,,128.97,121.94,121.94
H001,Warrior,Mid,I054,I061,I015,I064,I080,I083,145.99,142.99,142.99
H001,Warrior,Mid,I058,I090,I056,I003,I021,,108.63,102.62,102.62
H001,Warrior,Mid,I093,I025,I061,I045,I057,,105.38,104.24,104.24
H001,Warrior,Mid,I065,I029,I076,I088,,,118.06,116.25,116.25
H001,Warrior,Mid,I078,I108,I092,I085,I060,,157.25,163.37,163.37
H001,Warrior,Mid,I038,I093,I092,I050,,,68.59,73.08,73.08
H001,Warrior,Mid,I107,I087,I084,I095,I047,,79.08,84.59,84.59
H001,Warrior,Mid,I103,I109,I021,I080,I027,,102.07,99.21,99.21
H001,Warrior,Mid,I089,I096,I012,I086,I062,,89.1,88.17,88.17
H001,Warrior,Mid,I023,I026,I021,I078,,,147.05,134.67,134.67
H001,Warrior,Mid,I013,I102,I054,I064,I039,,112.22,107.7,107.7
H001,Warrior,Mid,I027,I072,I007,I003,,,89.62,93.95,93.95
H001,Warrior,Mid,I034,I046,I087,I021,I023,,94.55,102.19,102.19
H001,Warrior,Mid,I005,I104,I009,I044,I056,I015,109.83,103.05,103.05
H001,Warrior,Mid,I030,I016,I072,I029,I063,I034,110.59,107.31,107.31
H001,Warrior,Mid,I101,I046,I099,I006,I072,,100.75,100.62,100.62
H001,Warrior,Mid,I020,I089,I066,I078,I086,,166.96,169.3,169.3
H001,Warrior,Mid,I091,I007,I057,I103,,,68.06,65.3,65.3
H001,Warrior,Mid,I108,I097,I015,I014,I101,,100.53,102.67,102.67
H001,Warrior,Mid,I079,I101,I014,I106,I072,I006,164.95,161.04,161.04
H001,Warrior,Mid,I014,I022,I081,I016,I027,I047,107.16,107.09,107.09
H001,Warrior,Mid,I094,I038,I091,I057,,,65.78,67.58,67.58
H001,Warrior,Mid,I064,I094,I013,I020,I083,I047,132.56,132.61,132.61
H001,Warrior,Mid,I105,I018,I016,I109,I026,,99.25,97.08,97.08
H001,Warrior,Mid,I054,I099,I001,I032,I107,,69.22,68.85,68.85
H001,Warrior,Mid,I044,I037,I065,I022,I011,,116.5,115.99,115.99
H001,Warrior,Mid,I048,I092,I097,I054,I047,,68.07,66.81,66.81
H001,Warrior,Mid,I086,I032,I020,I097,I068,I054,97.55,96.29,96.29
H001,Warrior,Mid,I018,I103,I055,I053,,,82.33,88.91,88.91
H001,Warrior,Mid,I059,I067,I102,I088,I047,,100.88,103.7,103.7
H001,Warrior,Mid,I057,I019,I099,I002,,,73.69,72.6,72.6
H001,Warrior,Mid,I104,I067,I009,I011,I044,I041,122.13,126.39,126.39
H001,Warrior,Mid,I099,I022,I056,I008,I051,,93.58,92.01,92.01
H001,Warrior,Mid,I085,I083,I020,I074,,,118.66,125.61,125.61
H001,Warrior,Mid,I081,I092,I103,I085,,,73.23,74.58,74.58
H001,Warrior,Mid,I038,I054,I052,I088,I090,I071,92.36,91.86,91.86
H001,Warrior,Mid,I093,I096,I041,I045,I002,,82.39,84.23,84.23
H001,Warrior,Mid,I068,I079,I019,I090,I052,,127.37,117.36,117.36
H001,Warrior,Mid,I083,I027,I070,I080,I101,,135.22,127.61,127.61
H001,Warrior,Mid,I084,I057,I090,I045,I104,I101,81.0,76.16,76.16
H001,Warrior,Mid,I052,I100,I026,I039,I011,I005,82.28,82.86,82.86
H001,Warrior,Mid,I043,I050,I093,I095,I017,I067,102.48,111.36,111.36
H001,Warrior,Mid,I037,I028,I012,I066,I071,I040,136.97,152.25,152.25
H001,Warrior,Mid,I044,I097,I082,I021,I003,I004,88.79,91.62,91.62
H001,Warrior,Mid,I076,I034,I031,I107,I100,I039,96.85,99.28,99.28
H001,Warrior,Mid,I055,I065,I015,I094,I008,I108,116.95,106.42,106.42
H001,Warrior,Mid,I034,I081,I065,I046,I016,,110.62,107.62,107.62
H001,Warrior,Mid,I097,I084,I016,I058,,,103.47,99.4,99.4
H001,Warrior,Mid,I074,I095,I001,I059,I044,,99.05,95.98,95.98
H001,Warrior,Mid,I104,I096,I075,I073,,,116.15,115.17,115.17
H001,Warrior,Mid,I081,I086,I069,I109,I077,I030,129.45,126.39,126.39
H001,Warrior,Mid,I039,I037,I086,I101,I105,,77.22,69.58,69.58
H001,Warrior,Mid,I074,I087,I018,I092,I049,I067,129.84,134.7,134.7
H001,Warrior,Mid,I032,I014,I042,I067,I075,I025,151.91,143.77,143.77
H001,Warrior,Mid,I059,I013,I019,I092,I055,,92.22,93.32,93.32
H001,Warrior,Mid,I011,I012,I008,I055,I017,,86.84,95.84,95.84
H001,Warrior,Mid,I028,I058,I010,I048,I087,,106.6,101.7,101.7
H001,Warrior,Mid,I052,I076,I072,I067,I100,I051,142.52,124.49,124.49
H001,Warrior,Mid,I075,I064,I082,I055,I057,,120.03,118.31,118.31
H001,Warrior,Mid,I063,I094,I054,I106,I021,I019,115.16,121.49,121.49
H001,Warrior,Mid,I017,I063,I092,I059,I091,I066,109.03,119.71,119.71
H001,Warrior,Mid,I016,I089,I028,I059,I061,I005,115.25,108.17,108.17
H001,Warrior,Mid,I021,I072,I048,I016,I078,I053,180.39,184.87,184.87
H001,Warrior,Mid,I016,I048,I074,I038,,,104.0,101.58,101.58
H001,Warrior,Mid,I067,I020,I016,I048,,,120.05,119.41,119.41
H001,Warrior,Mid,I048,I039,I038,I063,I004,,79.73,90.27,90.27
H001,Warrior,Mid,I019,I101,I076,I054,,,101.47,93.85,93.85
H001,Warrior,Mid,I040,I037,I028,I024,,,85.58,86.67,86.67
H001,Warrior,Mid,I063,I001,I016,I071,I045,I009,122.99,125.87,125.87
H001,Warrior,Mid,I054,I062,I074,I040,,,98.87,104.23,104.23
H001,Warrior,Mid,I058,I044,I101,I049,I061,I107,97.75,98.23,98.23
H001,Warrior,Mid,I107,I078,I017,I098,I018,I065,173.49,176.16,176.16
H001,Warrior,Mid,I059,I098,I058,I086,I020,I094,110.0,107.84,107.84
H001,Warrior,Mid,I012,I103,I080,I086,I053,,106.66,108.1,108.1
H001,Warrior,Mid,I030,I051,I044,I070,I006,,118.07,116.04,116.04
H001,Warrior,Mid,I057,I095,I036,I083,I012,I022,101.86,105.03,105.03
H001,Warrior,Mid,I004,I074,I081,I102,I099,I091,97.21,95.41,95.41
H001,Warrior,Mid,I072,I083,I016,I011,I025,,148.49,151.29,151.29
H001,Warrior,Mid,I070,I074,I097,I007,I073,I067,177.24,176.98,176.98
H001,Warrior,Mid,I097,I061,I065,I003,,,98.99,104.56,104.56
H001,Warrior,Mid,I085,I069,I024,I003,,,100.25,99.99,99.99
H001,Warrior,Mid,I101,I027,I032,I107,I091,,67.84,61.83,61.83
H001,Warrior,Mid,I057,I011,I104,I069,I078,I042,166.32,176.81,176.81
H001,Warrior,Mid,I076,I006,I063,I003,I044,,115.85,110.6,110.6
H001,Warrior,Mid,I024,I054,I004,I068,I041,,91.48,88.49,88.49
H001,Warrior,Mid,I033,I012,I015,I013,I070,,135.32,131.29,131.29
H001,Warrior,Mid,I037,I019,I024,I033,,,74.03,79.12,79.12
H001,Warrior,Mid,I020,I040,I053,I087,,,95.0,84.86,84.86
H001,Warrior,Mid,I008,I079,I042,I024,,,103.77,120.05,120.05
H001,Warrior,Mid,I092,I008,I039,I050,,,69.28,72.93,72.93
H001,Warrior,Mid,I041,I019,I053,I042,,,96.2,97.28,97.28
H001,Warrior,Mid,I049,I106,I016,I007,I026,,105.17,104.88,104.88
H001,Warrior,Mid,I097,I077,I076,I031,,,113.97,115.6,115.6
H001,Warrior,Mid,I066,I097,I065,I050,I015,,129.44,132.82,132.82
H001,Warrior,Mid,I008,I041,I060,I071,I053,,119.75,123.61,123.61
H001,Warrior,Mid,I062,I004,I053,I082,,,87.41,89.84,89.84
H001,Warrior,Mid,I003,I035,I071,I076,,,112.91,113.41,113.41
H001,Warrior,Mid,I013,I032,I098,I072,I084,I101,106.39,105.35,105.35
H001,Warrior,Mid,I039,I073,I053,I058,,,117.0,116.12,116.12
H001,Warrior,Mid,I109,I082,I065,I027,,,102.81,101.81,101.81
H001,Warrior,Mid,I048,I070,I022,I101,,,118.5,125.22,125.22
H001,Warrior,Mid,I069,I055,I072,I058,,,133.42,137.38,137.38
H001,Warrior,Mid,I001,I105,I060,I107,,,86.6,73.87,73.87
H001,Warrior,Mid,I038,I084,I022,I001,I008,I062,98.09,101.31,101.31
H001,Warrior,Mid,I077,I033,I108,I088,I049,,98.64,99.61,99.61
H001,Warrior,Mid,I108,I081,I028,I075,I066,,138.56,138.43,138.43
H001,Warrior,Mid,I006,I021,I095,I069,I073,,145.09,142.27,142.27
H001,Warrior,Mid,I039,I012,I051,I090,,,80.06,84.56,84.56
H001,Warrior,Mid,I107,I018,I093,I072,,,100.17,104.92,104.92
H001,Warrior,Mid,I056,I027,I079,I065,I103,,139.12,133.74,133.74
H001,Warrior,Mid,I088,I044,I082,I034,I097,,76.08,77.63,77.63
H001,Warrior,Mid,I058,I035,I032,I085,I042,I044,96.21,91.53,91.53
H001,Warrior,Mid,I059,I077,I043,I003,,,94.75,88.22,88.22
H001,Warrior,Mid,I018,I083,I001,I078,I061,I002,158.93,153.95,153.95
H001,Warrior,Mid,I023,I053,I072,I090,I091,I063,115.06,120.03,120.03
H001,Warrior,Mid,I069,I011,I101,I084,I010,,107.49,112.61,112.61
H001,Warrior,Mid,I004,I107,I105,I086,I057,I087,82.23,84.34,84.34
H001,Warrior,Mid,I046,I105,I049,I106,,,90.22,93.5,93.5
H001,Warrior,Mid,I046,I050,I023,I108,I099,I104,94.67,97.11,97.11
H001,Warrior,Mid,I002,I016,I060,I048,I025,I057,126.13,122.08,122.08
H001,Warrior,Mid,I029,I096,I003,I098,,,65.35,66.76,66.76
H001,Warrior,Mid,I088,I091,I046,I025,I012,,104.56,108.74,108.74
H001,Warrior,Mid,I081,I039,I104,I092,I029,I030,72.86,75.61,75.61
H001,Warrior,Mid,I047,I005,I036,I064,I091,,100.25,106.2,106.2
H001,Warrior,Mid,I078,I027,I001,I026,I106,I082,155.54,161.04,161.04
H001,Warrior,Mid,I015,I036,I073,I065,I064,,160.48,163.31,163.31
H001,Warrior,Mid,I071,I025,I085,I095,,,121.25,127.73,127.73
H001,Warrior,Mid,I087,I088,I078,I073,I023,I009,175.61,175.37,175.37
H001,Warrior,Mid,I017,I096,I009,I034,I073,I030,107.66,102.91,102.91
H001,Warrior,Mid,I094,I101,I036,I025,I109,I087,107.82,106.95,106.95
H001,Warrior,Mid,I089,I087,I069,I079,,,136.22,131.15,131.15
