"HeroID","Level","Phys_ATK","HP","Phys_Defense","Attack_Speed","Critical_Rate","HP_5_sec","Armor_Pierce","Life_Steal","Magic_Power","Max_Mana","Magic_Defense","Cooldown_Reduction","Movement_Speed","Mana_5_sec","Magic_Pierce","Magic_Life_Steal","Resistance"
H072,14,377.0,8878,474.0,0.13,0.0,112,0.0,0.0,66.0,0,255.0,0.0,390.0,0,0.0,0.0,0.0
H072,15,392.0,9259,499.0,0.14,0.0,116,0.0,0.0,69.0,0,269.0,0.0,390.0,0,0.0,0.0,0.0
H073,1,181.0,3642,131.0,0.0,0.0,62,0.0,0.0,15.0,450,80.0,0.0,400.0,19,0.0,0.0,0.0
H073,2,198.0,3917,152.0,0.01,0.0,65,21.0,0.0,18.0,548,93.0,0.0,400.0,20,21.0,0.0,0.0
H073,3,216.0,4192,174.0,0.02,0.0,68,24.0,0.0,21.0,646,107.0,0.0,400.0,22,24.0,0.0,0.0
H073,4,233.0,4467,195.0,0.03,0.0,72,27.0,0.0,24.0,744,120.0,0.0,400.0,24,27.0,0.0,0.0
H073,5,251.0,4742,217.0,0.04,0.0,75,30.0,0.0,27.0,842,134.0,0.0,400.0,26,30.0,0.0,0.0
H073,6,268.0,5017,238.0,0.05,0.0,78,33.0,0.0,30.0,940,147.0,0.0,400.0,28,33.0,0.0,0.0
H073,7,286.0,5292,260.0,0.06,0.0,82,36.0,0.0,33.0,1038,161.0,0.0,400.0,30,36.0,0.0,0.0
H073,8,303.0,5567,281.0,0.07,0.0,85,39.0,0.0,36.0,1136,174.0,0.0,400.0,32,39.0,0.0,0.0
H073,9,321.0,5842,303.0,0.08,0.0,88,42.0,0.0,39.0,1234,188.0,0.0,400.0,33,42.0,0.0,0.0
H073,10,338.0,6117,324.0,0.09,0.0,92,45.0,0.0,42.0,1332,201.0,0.0,400.0,35,45.0,0.0,0.0
H073,11,356.0,6392,346.0,0.1,0.0,95,48.0,0.0,45.0,1430,214.0,0.0,400.0,37,48.0,0.0,0.0
H073,12,373.0,6667,367.0,0.11,0.0,98,51.0,0.0,48.0,1528,228.0,0.0,400.0,39,51.0,0.0,0.0
H073,13,391.0,6942,389.0,0.12,0.0,101,54.0,0.0,51.0,1626,241.0,0.0,400.0,41,54.0,0.0,0.0
H073,14,408.0,7217,410.0,0.13,0.0,105,57.0,0.0,54.0,1724,255.0,0.0,400.0,43,57.0,0.0,0.0
H073,15,426.0,7492,432.0,0.14,0.0,108,60.0,0.0,57.0,1822,268.0,0.0,400.0,45,60.0,0.0,0.0
H074,1,170.0,3642,135.0,0.0,0.0,52,18.0,0.0,12.0,440,80.0,0.0,360.0,15,18.0,0.0,0.0
H074,2,186.0,3896,156.0,0.03,0.0,54,21.0,0.0,12.0,536,93.0,0.0,360.0,17,21.0,0.0,0.0
H074,3,202.0,4150,178.0,0.06,0.0,56,24.0,0.0,12.0,632,107.0,0.0,360.0,19,24.0,0.0,0.0
H074,4,218.0,4404,200.0,0.09,0.0,58,27.0,0.0,12.0,728,120.0,0.0,360.0,20,27.0,0.0,0.0
H074,5,234.0,4658,222.0,0.12,0.0,60,30.0,0.0,12.0,824,134.0,0.0,360.0,22,30.0,0.0,0.0
H074,6,250.0,4912,243.0,0.15,0.0,62,33.0,0.0,12.0,920,147.0,0.0,360.0,24,33.0,0.0,0.0
H074,7,266.0,5166,265.0,0.18,0.0,64,36.0,0.0,12.0,1016,161.0,0.0,360.0,25,36.0,0.0,0.0
H074,8,282.0,5420,287.0,0.21,0.0,66,39.0,0.0,12.0,1112,174.0,0.0,360.0,27,39.0,0.0,0.0
H074,9,298.0,5674,308.0,0.24,0.0,68,42.0,0.0,12.0,1208,188.0,0.0,360.0,29,42.0,0.0,0.0
H074,10,314.0,5928,330.0,0.27,0.0,70,45.0,0.0,12.0,1304,201.0,0.0,360.0,31,45.0,0.0,0.0
H074,11,330.0,6182,352.0,0.3,0.0,72,48.0,0.0,12.0,1400,215.0,0.0,360.0,32,48.0,0.0,0.0
H074,12,346.0,6436,373.0,0.33,0.0,74,51.0,0.0,12.0,1496,228.0,0.0,360.0,34,51.0,0.0,0.0
H074,13,362.0,6690,395.0,0.36,0.0,76,54.0,0.0,12.0,1592,242.0,0.0,360.0,36,54.0,0.0,0.0
H074,14,378.0,6944,417.0,0.39,0.0,78,57.0,0.0,12.0,1688,255.0,0.0,360.0,37,57.0,0.0,0.0
H074,15,394.0,7198,439.0,0.42,0.0,80,60.0,0.0,12.0,1784,269.0,0.0,360.0,39,60.0,0.0,0.0
H075,1,178.0,3308,152.0,0.0,0.0,52,18.0,0.0,15.0,490,80.0,0.0,400.0,18,18.0,0.0,0.0
H075,2,190.0,3547,172.0,0.01,0.0,53,21.0,0.0,18.0,598,93.0,0.0,400.0,19,21.0,0.0,0.0
H075,3,203.0,3786,192.0,0.02,0.0,55,24.0,0.0,21.0,706,107.0,0.0,400.0,21,24.0,0.0,0.0
H075,4,216.0,4026,213.0,0.03,0.0,57,27.0,0.0,24.0,814,120.0,0.0,400.0,23,27.0,0.0,0.0
H075,5,228.0,4265,233.0,0.04,0.0,59,30.0,0.0,27.0,922,134.0,0.0,400.0,25,30.0,0.0,0.0
H075,6,241.0,4505,254.0,0.05,0.0,61,33.0,0.0,30.0,1030,147.0,0.0,400.0,27,33.0,0.0,0.0
H075,7,254.0,4744,274.0,0.06,0.0,63,36.0,0.0,33.0,1138,160.0,0.0,400.0,29,36.0,0.0,0.0
H075,8,266.0,4983,294.0,0.07,0.0,65,39.0,0.0,36.0,1246,174.0,0.0,400.0,31,39.0,0.0,0.0
H075,9,279.0,5223,315.0,0.08,0.0,66,42.0,0.0,39.0,1354,187.0,0.0,400.0,32,42.0,0.0,0.0
H075,10,292.0,5462,335.0,0.09,0.0,68,45.0,0.0,42.0,1462,201.0,0.0,400.0,34,45.0,0.0,0.0
H075,11,304.0,5701,355.0,0.1,0.0,70,48.0,0.0,45.0,1570,214.0,0.0,400.0,36,48.0,0.0,0.0
H075,12,317.0,5941,376.0,0.11,0.0,72,51.0,0.0,48.0,1678,228.0,0.0,400.0,38,51.0,0.0,0.0
H075,13,329.0,6180,396.0,0.12,0.0,74,54.0,0.0,51.0,1786,241.0,0.0,400.0,40,54.0,0.0,0.0
H075,14,342.0,6419,416.0,0.13,0.0,75,57.0,0.0,54.0,1894,255.0,0.0,400.0,41,57.0,0.0,0.0
H075,15,355.0,6658,436.0,0.14,0.0,77,60.0,0.0,57.0,2002,268.0,0.0,400.0,43,60.0,0.0,0.0
H076,1,188.0,3543,137.0,0.0,0.0,61,0.0,0.0,27.0,150,80.0,0.0,380.0,0,0.0,0.0,0.0
H076,2,203.0,3843,159.0,0.03,0.0,62,0.0,0.0,30.0,150,93.0,0.0,380.0,0,0.0,0.0,0.0
H076,3,219.0,4143,181.0,0.06,0.0,64,0.0,0.33,33.0,150,107.0,0.0,380.0,0,0.0,0.0,0.0
H076,4,235.0,4443,203.0,0.09,0.0,66,0.0,0.0,36.0,150,120.0,0.0,380.0,0,0.0,0.0,0.0
H076,5,250.0,4743,225.0,0.12,0.0,67,0.0,0.0,39.0,150,133.0,0.0,380.0,0,0.0,0.0,0.0
H076,6,266.0,5043,247.0,0.15,0.0,69,0.0,0.0,42.0,150,147.0,0.0,380.0,0,0.0,0.0,0.0
H076,7,281.0,5343,269.0,0.18,0.0,70,0.0,0.0,45.0,150,160.0,0.0,380.0,0,0.0,0.0,0.0
H076,8,297.0,5643,291.0,0.21,0.0,72,0.0,0.0,48.0,150,174.0,0.0,380.0,0,0.0,0.0,0.0
H076,9,312.0,5943,313.0,0.24,0.0,73,0.0,0.0,51.0,150,187.0,0.0,380.0,0,0.0,0.0,0.0
H076,10,328.0,6243,335.0,0.27,0.0,75,0.0,0.0,54.0,150,201.0,0.0,380.0,0,0.0,0.0,0.0
H076,11,343.0,6543,357.0,0.3,0.0,76,0.0,0.0,57.0,150,214.0,0.0,380.0,0,0.0,0.0,0.0
H076,12,359.0,6843,379.0,0.33,0.0,78,0.0,0.0,60.0,150,228.0,0.0,380.0,0,0.0,0.0,0.0
H076,13,374.0,7143,401.0,0.36,0.0,79,0.0,0.0,63.0,150,241.0,0.0,380.0,0,0.0,0.0,0.0
H076,14,390.0,7443,423.0,0.39,0.0,81,0.0,0.0,66.0,150,255.0,0.0,380.0,0,0.0,0.0,0.0
H076,15,405.0,7743,445.0,0.42,0.0,82,0.0,0.0,69.0,150,268.0,0.0,380.0,0,0.0,0.0,0.0
H077,1,170.0,4444,141.0,0.0,0.0,61,0.0,0.0,15.0,420,80.0,0.0,380.0,15,0.0,0.0,0.0
H077,2,184.0,4854,163.0,0.03,0.0,64,0.0,0.0,18.0,511,93.0,0.0,380.0,16,0.0,0.0,0.0
H077,3,198.0,5264,186.0,0.06,0.0,67,0.0,0.0,21.0,602,107.0,0.0,380.0,18,0.0,0.0,0.0
H077,4,212.0,5674,208.0,0.09,0.0,71,0.0,0.0,24.0,693,120.0,0.0,380.0,19,0.0,0.0,0.0
H077,5,226.0,6084,231.0,0.12,0.0,74,0.0,0.0,27.0,784,134.0,0.0,380.0,21,0.0,0.0,0.0
H077,6,240.0,6494,253.0,0.15,0.0,77,0.0,0.0,30.0,875,147.3,0.0,380.0,22,0.0,0.0,0.0
H077,7,254.0,6904,275.0,0.18,0.0,80,0.0,0.0,33.0,966,160.8,0.0,380.0,23,0.0,0.0,0.0
H077,8,268.0,7314,298.0,0.21,0.0,83,0.0,0.0,36.0,1057,174.3,0.0,380.0,25,0.0,0.0,0.0
H077,9,282.0,7724,320.0,0.24,0.0,87,0.0,0.0,39.0,1148,187.8,0.0,380.0,26,0.0,0.0,0.0
H077,10,296.0,8134,343.0,0.27,0.0,90,0.0,0.0,42.0,1239,201.3,0.0,380.0,28,0.0,0.0,0.0
H077,11,310.0,8544,365.0,0.3,0.0,93,0.0,0.0,45.0,1330,214.8,0.0,380.0,29,0.0,0.0,0.0
H077,12,324.0,8954,388.0,0.33,0.0,97,0.0,0.0,48.0,1421,228.3,0.0,380.0,31,0.0,0.0,0.0
H077,13,338.0,9364,410.0,0.36,0.0,100,0.0,0.0,51.0,1512,241.8,0.0,380.0,32,0.0,0.0,0.0
H077,14,352.0,9774,433.0,0.39,0.0,103,0.0,0.0,54.0,1603,255.3,0.0,380.0,34,0.0,0.0,0.0
H077,15,366.0,10184,455.0,0.42,0.0,107,0.0,0.0,57.0,1694,268.8,0.0,380.0,35,0.0,0.0,0.0
H078,1,178.0,3585,141.0,0.0,0.0,56,0.0,0.0,12.0,0,80.0,0.0,390.0,0,0.0,0.0,0.0
H078,2,186.0,3848,164.0,0.01,0.0,58,0.0,0.0,12.0,0,93.0,0.0,390.0,0,0.0,0.0,0.0
H078,3,195.0,4112,187.0,0.02,0.0,60,0.0,0.0,12.0,0,107.0,0.0,390.0,0,0.0,0.0,0.0
H078,4,204.0,4375,210.0,0.03,0.0,62,0.0,0.0,12.0,0,120.0,0.0,390.0,0,0.0,0.0,0.0
H078,5,213.0,4639,233.0,0.04,0.0,64,0.0,0.0,12.0,0,134.0,0.0,390.0,0,0.0,0.0,0.0
H078,6,222.0,4902,256.0,0.05,0.0,66,0.0,0.0,12.0,0,148.0,0.0,390.0,0,0.0,0.0,0.0
H078,7,231.0,5165,279.0,0.06,0.0,68,0.0,0.0,12.0,0,161.0,0.0,390.0,0,0.0,0.0,0.0
H078,8,240.0,5429,302.0,0.07,0.0,70,0.0,0.0,12.0,0,175.0,0.0,390.0,0,0.0,0.0,0.0
H078,9,248.0,5692,325.0,0.08,0.0,72,0.0,0.0,12.0,0,188.0,0.0,390.0,0,0.0,0.0,0.0
H078,10,257.0,5956,348.0,0.09,0.0,74,0.0,0.0,12.0,0,202.0,0.0,390.0,0,0.0,0.0,0.0
H078,11,266.0,6219,371.0,0.1,0.0,76,0.0,0.0,12.0,0,215.0,0.0,390.0,0,0.0,0.0,0.0
H078,12,275.0,6483,394.0,0.11,0.0,78,0.0,0.0,12.0,0,229.0,0.0,390.0,0,0.0,0.0,0.0
H078,13,284.0,6746,417.0,0.12,0.0,80,0.0,0.0,12.0,0,242.0,0.0,390.0,0,0.0,0.0,0.0
H078,14,292.0,7010,440.0,0.13,0.0,82,0.0,0.0,12.0,0,256.0,0.0,390.0,0,0.0,0.0,0.0
H078,15,301.0,7273,463.0,0.14,0.0,84,0.0,0.0,12.0,0,269.0,0.0,390.0,0,0.0,0.0,0.0
H079,1,175.0,3369,133.0,0.0,0.0,53,0.0,0.0,12.0,490,80.0,0.0,350.0,17,0.0,0.0,0.13
H079,2,183.0,3619,153.0,0.01,0.0,55,0.0,0.0,12.0,595,93.0,0.0,350.0,18,0.0,0.0,0.13
H079,3,192.0,3869,174.0,0.02,0.0,57,0.0,0.0,12.0,700,107.0,0.0,350.0,20,0.0,0.0,0.13
H079,4,200.0,4119,195.0,0.03,0.0,59,0.0,0.0,12.0,805,120.0,0.0,350.0,22,0.0,0.0,0.13
H079,5,209.0,4369,216.0,0.04,0.0,61,0.0,0.0,12.0,910,134.0,0.0,350.0,24,0.0,0.0,0.13
H079,6,218.0,4620,237.0,0.05,0.0,63,0.0,0.0,12.0,1015,147.0,0.0,350.0,25,0.0,0.0,0.13
H079,7,226.0,4870,258.0,0.06,0.0,65,0.0,0.0,12.0,1120,160.0,0.0,350.0,27,0.0,0.0,0.13
H079,8,235.0,5120,279.0,0.07,0.0,67,0.0,0.0,12.0,1225,174.0,0.0,350.0,29,0.0,0.0,0.13
H079,9,243.0,5370,300.0,0.08,0.0,69,0.0,0.0,12.0,1330,187.0,0.0,350.0,31,0.0,0.0,0.13
H079,10,252.0,5621,321.0,0.09,0.0,71,0.0,0.0,12.0,1435,201.0,0.0,350.0,32,0.0,0.0,0.13
H079,11,260.0,5871,342.0,0.1,0.0,73,0.0,0.0,12.0,1540,214.0,0.0,350.0,34,0.0,0.0,0.13
H079,12,269.0,6121,362.0,0.11,0.0,75,0.0,0.0,12.0,1645,228.0,0.0,350.0,36,0.0,0.0,0.13
H079,13,277.0,6371,383.0,0.12,0.0,77,0.0,0.0,12.0,1750,241.0,0.0,350.0,38,0.0,0.0,0.13
H079,14,286.0,6621,404.0,0.13,0.0,79,0.0,0.0,12.0,1855,255.0,0.0,350.0,40,0.0,0.0,0.13
H079,15,294.0,6871,425.0,0.14,0.0,81,0.0,0.0,12.0,1960,268.0,0.0,350.0,41,0.0,0.0,0.13
H080,1,188.0,3469,132.0,0.0,0.0,54,0.0,0.0,27.0,0,80.0,0.0,380.0,0,0.0,0.0,0.0
H080,2,205.0,3744,154.0,0.02,0.0,56,0.0,0.0,30.0,0,93.0,0.0,380.0,0,0.0,0.0,0.0
H080,3,222.0,4019,176.0,0.04,0.0,58,0.0,0.0,33.0,0,107.0,0.0,380.0,0,0.0,0.0,0.0
H080,4,239.0,4294,198.0,0.06,0.0,60,0.0,0.0,36.0,0,120.0,0.0,380.0,0,0.0,0.0,0.0
H080,5,256.0,4569,221.0,0.08,0.0,62,0.0,0.0,39.0,0,134.0,0.0,380.0,0,0.0,0.0,0.0
H080,6,274.0,4844,243.0,0.1,0.0,64,0.0,0.0,42.0,0,148.0,0.0,380.0,0,0.0,0.0,0.0
H080,7,291.0,5119,265.0,0.12,0.0,66,0.0,0.0,45.0,0,161.0,0.0,380.0,0,0.0,0.0,0.0
H080,8,308.0,5394,288.0,0.14,0.0,68,0.0,0.0,48.0,0,175.0,0.0,380.0,0,0.0,0.0,0.0
H080,9,325.0,5669,310.0,0.16,0.0,70,0.0,0.0,51.0,0,188.0,0.0,380.0,0,0.0,0.0,0.0
H080,10,343.0,5944,332.0,0.18,0.0,72,0.0,0.0,54.0,0,202.0,0.0,380.0,0,0.0,0.0,0.0
H080,11,360.0,6219,354.0,0.2,0.0,74,0.0,0.0,57.0,0,215.0,0.0,380.0,0,0.0,0.0,0.0
H080,12,377.0,6494,376.0,0.22,0.0,76,0.0,0.0,60.0,0,229.0,0.0,380.0,0,0.0,0.0,0.0
H080,13,394.0,6769,399.0,0.24,0.0,78,0.0,0.0,63.0,0,242.0,0.0,380.0,0,0.0,0.0,0.0
H080,14,411.0,7044,421.0,0.26,0.0,80,0.0,0.0,66.0,0,256.0,0.0,380.0,0,0.0,0.0,0.0
H080,15,428.0,7319,443.0,0.28,0.0,82,0.0,0.0,69.0,0,269.0,0.0,380.0,0,0.0,0.0,0.0
H081,1,164.0,3485,133.0,0.0,0.0,54,18.0,0.0,12.0,490,80.0,0.0,360.0,18,18.0,0.0,0.0
H081,2,173.0,3730,153.0,0.01,0.0,56,21.0,0.0,12.0,597,93.0,0.0,360.0,19,21.0,0.0,0.0
H081,3,182.0,3975,174.0,0.02,0.0,58,24.0,0.0,12.0,702,107.0,0.0,360.0,21,24.0,0.0,0.0
H081,4,192.0,4220,195.0,0.03,0.0,60,27.0,0.0,12.0,811,120.0,0.0,360.0,23,27.0,0.0,0.0
H081,5,201.0,4465,216.0,0.04,0.0,62,30.0,0.0,12.0,918,134.0,0.0,360.0,25,30.0,0.0,0.0
H081,6,211.0,4710,237.0,0.05,0.0,64,33.0,0.0,12.0,1025,147.0,0.0,360.0,27,33.0,0.0,0.0
H081,7,220.0,4955,258.0,0.06,0.0,66,36.0,0.0,12.0,1132,160.0,0.0,360.0,29,36.0,0.0,0.0
H081,8,229.0,5200,279.0,0.07,0.0,68,39.0,0.0,12.0,1239,174.0,0.0,360.0,31,39.0,0.0,0.0
H081,9,239.0,5445,299.0,0.08,0.0,70,42.0,0.0,12.0,1346,187.0,0.0,360.0,32,42.0,0.0,0.0
H081,10,248.0,5690,320.0,0.09,0.0,72,45.0,0.0,12.0,1453,201.0,0.0,360.0,34,45.0,0.0,0.0
H081,11,257.0,5935,341.0,0.1,0.0,74,48.0,0.0,12.0,1560,214.0,0.0,360.0,36,48.0,0.0,0.0
H081,12,267.0,6180,362.0,0.11,0.0,76,51.0,0.0,12.0,1667,228.0,0.0,360.0,38,51.0,0.0,0.0
H081,13,276.0,6425,383.0,0.12,0.0,78,54.0,0.0,12.0,1774,241.0,0.0,360.0,40,54.0,0.0,0.0
H081,14,285.0,6670,403.0,0.13,0.0,80,57.0,0.0,12.0,1881,255.0,0.0,360.0,41,57.0,0.0,0.0
H081,15,294.0,6915,424.0,0.14,0.0,82,60.0,0.0,12.0,1988,268.0,0.0,360.0,43,60.0,0.0,0.0
H082,1,168.0,3720,146.0,0.0,0.0,61,0.0,0.0,0.0,0,80.0,0.0,390.0,0,0.0,0.0,0.0
H082,2,179.0,4055,171.0,0.03,0.0,64,0.0,0.0,0.0,0,93.0,0.0,390.0,0,0.0,0.0,0.0
H082,3,191.0,4390,197.0,0.06,0.0,67,0.0,0.0,0.0,0,107.0,0.0,390.0,0,0.0,0.0,0.0
H082,4,202.0,4726,222.0,0.09,0.0,70,0.0,0.0,0.0,0,120.0,0.0,390.0,0,0.0,0.0,0.0
H082,5,214.0,5061,248.0,0.12,0.0,73,0.0,0.0,0.0,0,134.0,0.0,390.0,0,0.0,0.0,0.0
H082,6,226.0,5397,274.0,0.15,0.0,76,0.0,0.0,0.0,0,148.0,0.0,390.0,0,0.0,0.0,0.0
H082,7,237.0,5732,299.0,0.18,0.0,79,0.0,0.0,0.0,0,161.0,0.0,390.0,0,0.0,0.0,0.0
H082,8,249.0,6067,325.0,0.21,0.0,82,0.0,0.0,0.0,0,175.0,0.0,390.0,0,0.0,0.0,0.0
H082,9,260.0,6403,350.0,0.24,0.0,85,0.0,0.0,0.0,0,188.0,0.0,390.0,0,0.0,0.0,0.0
H082,10,272.0,6738,376.0,0.27,0.0,88,0.0,0.0,0.0,0,202.0,0.0,390.0,0,0.0,0.0,0.0
H082,11,283.0,7073,401.0,0.3,0.0,91,0.0,0.0,0.0,0,215.0,0.0,390.0,0,0.0,0.0,0.0
H082,12,295.0,7409,427.0,0.33,0.0,94,0.0,0.0,0.0,0,229.0,0.0,390.0,0,0.0,0.0,0.0
H082,13,306.0,7744,452.0,0.36,0.0,97,0.0,0.0,0.0,0,242.0,0.0,390.0,0,0.0,0.0,0.0
H082,14,318.0,8079,478.0,0.39,0.0,100,0.0,0.0,0.0,0,256.0,0.0,390.0,0,0.0,0.0,0.0
H082,15,329.0,8415,504.0,0.42,0.0,103,0.0,0.0,0.0,0,269.0,0.0,390.0,0,0.0,0.0,0.0
H083,1,178.0,3720,159.0,0.0,0.0,69,0.0,0.0,15.0,420,80.0,0.0,370.0,15,0.0,0.0,0.0
H083,2,189.0,4055,184.0,0.01,0.0,73,0.0,0.0,18.0,512,93.0,0.0,370.0,16,0.0,0.0,0.0
H083,3,201.0,4390,210.0,0.02,0.0,78,0.0,0.0,21.0,604,107.0,0.0,370.0,18,0.0,0.0,0.0
H083,4,212.0,4726,235.0,0.03,0.0,83,0.0,0.0,24.0,696,120.0,0.0,370.0,19,0.0,0.0,0.0
H083,5,224.0,5061,261.0,0.04,0.0,88,0.0,0.0,27.0,788,134.0,0.0,370.0,22,0.0,0.0,0.0
H083,6,235.0,5397,287.0,0.05,0.0,93,0.0,0.0,30.0,880,148.0,0.0,370.0,24,0.0,0.0,0.0
H083,7,247.0,5732,312.0,0.06,0.0,98,0.0,0.0,33.0,972,161.0,0.0,370.0,25,0.0,0.0,0.0
H083,8,259.0,6067,338.0,0.07,0.0,103,0.0,0.0,36.0,1064,175.0,0.0,370.0,27,0.0,0.0,0.0
H083,9,270.0,6403,363.0,0.08,0.0,107,0.0,0.0,39.0,1156,188.0,0.0,370.0,29,0.0,0.0,0.0
H083,10,281.0,6738,389.0,0.09,0.0,112,0.0,0.0,42.0,1248,202.0,0.0,370.0,30,0.0,0.0,0.0
H083,11,293.0,7073,414.0,0.1,0.0,117,0.0,0.0,45.0,1340,215.0,0.0,370.0,32,0.0,0.0,0.0
H083,12,304.0,7409,440.0,0.11,0.0,122,0.0,0.0,48.0,1432,229.0,0.0,370.0,34,0.0,0.0,0.0
H083,13,316.0,7744,465.0,0.12,0.0,127,0.0,0.0,51.0,1524,242.0,0.0,370.0,35,0.0,0.0,0.0
H083,14,327.0,8079,491.0,0.13,0.0,131,0.0,0.0,54.0,1616,256.0,0.0,370.0,37,0.0,0.0,0.0
H083,15,339.0,8414,516.0,0.14,0.0,136,0.0,0.0,57.0,1708,269.0,0.0,370.0,39,0.0,0.0,0.0
